s_id	e_id	pb_id	mu_id	exp
0000253110	00745	0028015966	001	169
0000253110	00745	0018709686	001	76
0000253110	00745	0030131703	001	170
0000253110	00745	0007408992	001	143
0000253110	00745	0045767524	001	25
0000253110	00745	0066348651	001	169
0000253110	00745	0002272406	001	6
0000253110	00745	0065251939	001	187
0000253110	00745	0044523357	001	86
0000253110	00745	0037800705	001	138
0000253110	00745	0008506090	001	85
0000253110	00745	0018356310	001	165
0000253110	00745	0083201028	001	61
0000253110	00745	0024007547	001	118
0000253110	00745	0029284011	001	116
0000253110	00745	0095886637	001	13
0000253110	00745	0012258450	001	106
0000253110	00745	0086053581	001	135
0000253110	00745	0031066645	001	7
0000253110	00745	0073740333	001	43
0000253110	00745	0098265031	001	158
0000253110	00745	0006038452	001	69
0000253110	00745	0034027865	001	6
0000253110	00745	0081159909	001	56
0000253110	00745	0083969571	001	148
0000253110	00745	0085915778	001	108
0000253110	00745	0018482378	001	106
0000253110	00745	0029230434	001	104
0000253110	00745	0098915672	001	73
0000253110	00745	0089637898	001	41
0000253110	00745	0040508491	001	100
0000253110	00745	0044099877	001	136
0000253110	00745	0070091630	001	6
0000253110	00745	0084497127	001	178
0000253110	00745	0041316086	001	6
0000253110	00745	0012877680	001	147
0000253110	00745	0009861912	001	176
0000253110	00745	0010213199	001	42
0000253110	00745	0029033190	001	149
0000253110	00745	0062840385	001	62
0000253110	00745	0067887247	001	157
0000253110	00745	0008676201	001	139
0000253110	00745	0078451787	001	140
0000253110	00745	0085949840	001	106
0000253110	00745	0080285694	001	44
0000253110	00745	0054308648	001	196
0000253110	00745	0092228349	001	149
0000253110	00745	0093238948	001	135
0000253110	00745	0089615850	001	57
0000253110	00745	0011013122	001	111
0000253110	00745	0067157237	001	53
0000253110	00745	0024264484	001	21
0000253110	00745	0011222981	001	23
0000253110	00745	0001408958	001	54
0000253110	00745	0003113924	001	5
0000253110	00745	0088325634	001	33
0000253110	00745	0008855229	001	189
0000253110	00745	0039702707	001	135
0000253110	00745	0033314324	001	151
0000253110	00745	0063291438	001	81
0000253110	00745	0059431806	001	39
0000253110	00745	0083339794	001	175
0000253110	00745	0020090024	001	39
0000253110	00745	0041884330	001	60
0000253110	00745	0095894310	001	175
0000253110	00745	0037575844	001	172
0000253110	00745	0066615898	001	7
0000253110	00745	0005125256	001	145
0000253110	00745	0056328457	001	1
0000253110	00745	0059515073	001	100
0000253110	00745	0004384417	001	97
0000253110	00745	0003911607	001	7
0000253110	00745	0055800201	001	111
0000253110	00745	0035184409	001	198
0000253110	00745	0002107550	001	9
0000253110	00745	0004106891	001	189
0000253110	00745	0048274140	001	179
0000253110	00745	0074714098	001	69
0000253110	00745	0098001419	001	41
0000253110	00745	0056199237	001	46
0000253110	00745	0065030086	001	150
0000253110	00745	0061962780	001	144
0000253110	00745	0056836006	001	173
0000253110	00745	0085137117	001	198
0000253110	00745	0069145571	001	199
0000253110	00745	0043370060	001	118
0000253110	00745	0089644373	001	97
0000253110	00745	0024176827	001	133
0000253110	00745	0020007866	001	181
0000253110	00745	0011792230	001	200
0000253110	00745	0000290908	001	194
0000253110	00745	0068870656	001	58
0000253110	00745	0086492181	001	142
0000253110	00745	0076124846	001	24
0000253110	00745	0083492104	001	145
0000253110	00745	0034644475	001	85
0000253110	00745	0064092121	001	137
0000253110	00745	0087520288	001	72
0000253110	00745	0064123193	001	60
0000253110	00745	0056343205	001	41
0000253110	00745	0080667942	001	88
0000253110	00745	0045312416	001	4
0000253110	00745	0087986793	001	104
0000253110	00745	0004382182	001	172
0000253110	00745	0017023816	001	66
0000253110	00745	0050044944	001	41
0000253110	00745	0009458538	001	17
0000253110	00745	0041256930	001	163
0000253110	00745	0044512132	001	89
0000253110	00745	0088666488	001	157
0000253110	00745	0036296956	001	26
0000253110	00745	0002692181	001	179
0000253110	00745	0060750315	001	15
0000253110	00745	0034782318	001	154
0000253110	00745	0053166352	001	91
0000253110	00745	0081043605	001	100
0000253110	00745	0071553817	001	10
0000253110	00745	0023868407	001	49
0000253110	00745	0088157979	001	121
0000253110	00745	0011874873	001	117
0000253110	00745	0062432238	001	157
0000253110	00745	0083981130	001	10
0000253110	00745	0007520481	001	60
0000253110	00745	0075560388	001	39
0000253110	00745	0067194805	001	130
0000253110	00745	0047802661	001	132
0000253110	00745	0099378778	001	55
0000253110	00745	0093692619	001	159
0000253110	00745	0030689521	001	97
0000253110	00745	0020126450	001	128
0000253110	00745	0081624533	001	194
0000253110	00745	0053698799	001	50
0000253110	00745	0011639834	001	39
0000253110	00745	0084387871	001	89
0000253110	00745	0023241403	001	25
0000253110	00745	0041374259	001	22
0000253110	00745	0011597278	001	102
0000253110	00745	0046315074	001	31
0000253110	00745	0058391807	001	137
0000253110	00745	0076047314	001	58
0000253110	00745	0070838747	001	16
0000253110	00745	0013799677	001	106
0000253110	00745	0027032756	001	55
0000253110	00745	0094556743	001	94
0000253110	00745	0003613085	001	94
0000253110	00745	0017459273	001	45
0000253110	00745	0047573883	001	161
0000253110	00745	0010542632	001	102
0000253110	00745	0050172518	001	134
0000253110	00745	0000687990	001	63
0000253110	00745	0083535294	001	131
0000253110	00745	0011396439	001	21
0000253110	00745	0081669603	001	35
0000253110	00745	0035313591	001	58
0000253110	00745	0044208643	001	71
0000253110	00745	0005428292	001	52
0000253110	00745	0095189667	001	5
0000253110	00745	0034754704	001	131
0000253110	00745	0084492058	001	100
0000253110	00745	0024907170	001	157
0000253110	00745	0049065693	001	49
0000253110	00745	0069870165	001	132
0000253110	00745	0074991104	001	72
0000253110	00745	0040278623	001	186
0000253110	00745	0032520283	001	67
0000253110	00745	0046590047	001	87
0000253110	00745	0087761529	001	58
0000253110	00745	0074494936	001	80
0000253110	00745	0093388856	001	21
0000253110	00745	0023505546	001	114
0000253110	00745	0093878029	001	195
0000253110	00745	0089466392	001	85
0000253110	00745	0079922737	001	138
0000253110	00745	0016381969	001	122
0000253110	00745	0013393270	001	60
0000253110	00745	0022356105	001	87
0000253110	00745	0038274272	001	108
0000253110	00745	0041069548	001	41
0000253110	00745	0038339682	001	92
0000253110	00745	0096211086	001	144
0000253110	00745	0040991581	001	34
0000253110	00745	0043708890	001	147
0000253110	00745	0009803493	001	175
0000253110	00745	0099747209	001	176
0000253110	00745	0055499643	001	200
0000253110	00745	0058837773	001	177
0000253110	00745	0010175311	001	74
0000253110	00745	0077831688	001	79
0000253110	00745	0068856754	001	188
0000253110	00745	0050673503	001	92
0000253110	00745	0089158650	001	193
0000253110	00745	0025919099	001	111
0000253110	00745	0016090466	001	69
0000253110	00745	0067656952	001	188
0000253110	00745	0039436007	001	138
0000253110	00745	0055665753	001	9
0000253110	00745	0026079599	001	51
0000253110	00745	0040436417	001	93
0000253110	00745	0032010257	001	155
0000253110	00745	0065762994	001	199
0000253110	00745	0068129123	001	148
0000253110	00745	0079261596	001	193
0000253110	00745	0095755108	001	135
0000253110	00745	0051018719	001	191
0000253110	00745	0091155067	001	127
0000253110	00745	0077237212	001	147
0000253110	00745	0071659756	001	73
0000253110	00745	0039912323	001	52
0000253110	00745	0013570537	001	173
0000253110	00745	0026944656	001	79
0000253110	00745	0073284838	001	115
0000253110	00745	0000931421	001	102
0000253110	00745	0018975811	001	28
0000253110	00745	0069713285	001	59
0000253110	00745	0028467658	001	120
0000253110	00745	0079788465	001	83
0000253110	00745	0093435679	001	134
0000253110	00745	0009880995	001	141
0000253110	00745	0094430953	001	133
0000253110	00745	0056646899	001	36
0000253110	00745	0016862014	001	57
0000253110	00745	0025564000	001	141
0000253110	00745	0095961888	001	174
0000253110	00745	0022153694	001	104
0000253110	00745	0011372170	001	60
0000253110	00745	0099893989	001	124
0000253110	00745	0050670579	001	19
0000253110	00745	0055952362	001	14
0000253110	00745	0058092851	001	31
0000253110	00745	0064137234	001	188
0000253110	00745	0027738252	001	74
0000253110	00745	0047546231	001	60
0000253110	00745	0021109344	001	193
0000253110	00745	0020369142	001	26
0000253110	00745	0004739228	001	122
0000253110	00745	0089458735	001	66
0000253110	00745	0071640423	001	164
0000253110	00745	0044414303	001	101
0000253110	00745	0095972661	001	188
0000253110	00745	0070961923	001	192
0000253110	00745	0063025927	001	176
0000253110	00745	0015676930	001	44
0000253110	00745	0007399027	001	13
0000253110	00745	0030525122	001	1
0000253110	00745	0065067213	001	18
0000253110	00745	0086347060	001	173
0000253110	00745	0064979353	001	138
0000253110	00745	0041757730	001	141
0000253110	00745	0010210757	001	101
0000253110	00745	0009822975	001	116
0000253110	00745	0098201253	001	58
0000253110	00745	0017473223	001	200
0000253110	00745	0096208541	001	33
0000253110	00745	0000204423	001	110
0000253110	00745	0081933827	001	196
0000253110	00745	0047894739	001	199
0000253110	00745	0008410186	001	145
0000253110	00745	0004923240	001	156
0000253110	00745	0084442046	001	168
0000253110	00745	0009085507	001	73
0000253110	00745	0054924199	001	163
0000253110	00745	0028898920	001	111
0000253110	00745	0022057578	001	79
0000253110	00745	0000183433	001	120
0000253110	00745	0007234457	001	155
0000253110	00745	0027283156	001	112
0000253110	00745	0080644189	001	108
0000253110	00745	0042508251	001	199
0000253110	00745	0016260048	001	3
0000253110	00745	0045473007	001	158
0000253110	00745	0099052161	001	177
0000253110	00745	0042403562	001	178
0000253110	00745	0062811085	001	188
0000253110	00745	0035240628	001	60
0000253110	00745	0005772605	001	183
0000253110	00745	0037875821	001	86
0000253110	00745	0047612366	001	61
0000253110	00745	0062968546	001	170
0000253110	00745	0093025330	001	28
0000253110	00745	0075188670	001	12
0000253110	00745	0055149447	001	72
0000253110	00745	0040681825	001	164
0000253110	00745	0096276227	001	193
0000253110	00745	0077873777	001	95
0000253110	00745	0032742464	001	45
0000253110	00745	0033321908	001	50
0000253110	00745	0081038924	001	168
0000253110	00745	0008522738	001	30
0000253110	00745	0091626569	001	110
0000253110	00745	0009503797	001	3
0000253110	00745	0062647874	001	162
0000253110	00745	0096922929	001	132
0000253110	00745	0067317637	001	115
0000253110	00745	0007212862	001	174
0000253110	00745	0088638104	001	97
0000253110	00745	0046578301	001	6
0000253110	00745	0040804468	001	78
0000253110	00745	0094025515	001	14
0000253110	00745	0056884159	001	37
0000253110	00745	0049789018	001	176
0000253110	00745	0094479769	001	82
0000253110	00745	0061980644	001	83
0000253110	00745	0018949429	001	160
0000253110	00745	0074813051	001	164
0000253110	00745	0046499285	001	135
0000253110	00745	0044600389	001	33
0000253110	00745	0084247032	001	168
0000253110	00745	0087563967	001	136
0000253110	00745	0082720614	001	200
0000253110	00745	0087028050	001	191
0000253110	00745	0010696958	001	194
0000253110	00745	0096942707	001	53
0000253110	00745	0056596219	001	115
0000253110	00745	0091360652	001	191
0000253110	00745	0063684783	001	48
0000253110	00745	0049003517	001	13
0000253110	00745	0020227299	001	30
0000253110	00745	0019253122	001	185
0000253110	00745	0003156558	001	48
0000253110	00745	0041538836	001	34
0000253110	00745	0052757931	001	102
0000253110	00745	0006816180	001	50
0000253110	00745	0069871515	001	48
0000253110	00745	0089411246	001	148
0000253110	00745	0065165818	001	119
0000253110	00745	0001291008	001	42
0000253110	00745	0021660813	001	120
0000253110	00745	0019644817	001	171
0000253110	00745	0017265272	001	57
0000253110	00745	0061563945	001	133
0000253110	00745	0080666643	001	108
0000253110	00745	0049330491	001	43
0000253110	00745	0077121167	001	83
0000253110	00745	0026133885	001	14
0000253110	00745	0080551030	001	117
0000253110	00745	0000352956	001	44
0000253110	00745	0035618544	001	117
0000253110	00745	0065276895	001	33
0000253110	00745	0026737449	001	21
0000253110	00745	0098478860	001	36
0000253110	00745	0094658628	001	132
0000253110	00745	0021475718	001	24
0000253110	00745	0073683560	001	77
0000253110	00745	0080723079	001	185
0000253110	00745	0071227511	001	20
0000253110	00745	0047945226	001	153
0000253110	00745	0078121105	001	186
0000253110	00745	0078894729	001	2
0000253110	00745	0038021235	001	121
0000253110	00745	0026249594	001	123
0000253110	00745	0093518908	001	179
0000253110	00745	0070434346	001	141
0000253110	00745	0028491289	001	166
0000253110	00745	0061624288	001	165
0000253110	00745	0030004344	001	143
0000253110	00745	0081591863	001	85
0000253110	00745	0027132989	001	73
0000253110	00745	0098057227	001	142
0000253110	00745	0094090815	001	58
0000253110	00745	0092632869	001	186
0000253110	00745	0056819456	001	96
0000253110	00745	0027435313	001	140
0000253110	00745	0057189126	001	79
0000253110	00745	0026033670	001	108
0000253110	00745	0073112719	001	152
0000253110	00745	0012463020	001	92
0000253110	00745	0070796558	001	53
0000253110	00745	0096235041	001	168
0000253110	00745	0074013681	001	178
0000253110	00745	0048294924	001	139
0000253110	00745	0069143856	001	133
0000253110	00745	0079229112	001	189
0000253110	00745	0045244729	001	141
0000253110	00745	0099286595	001	156
0000253110	00745	0056275578	001	33
0000253110	00745	0083083595	001	18
0000253110	00745	0084245115	001	181
0000253110	00745	0085919922	001	104
0000253110	00745	0054951032	001	156
0000253110	00745	0011925517	001	94
0000253110	00745	0080826470	001	89
0000253110	00745	0051188179	001	114
0000253110	00745	0095593889	001	86
0000253110	00745	0026214893	001	109
0000253110	00745	0097739345	001	47
0000253110	00745	0023347037	001	160
0000253110	00745	0098125026	001	78
0000253110	00745	0062734879	001	153
0000253110	00745	0072988583	001	87
0000253110	00745	0050213005	001	142
0000253110	00745	0088855628	001	41
0000253110	00745	0013852305	001	92
0000253110	00745	0047842220	001	15
0000253110	00745	0053504597	001	51
0000253110	00745	0084105859	001	35
0000253110	00745	0021493993	001	194
0000253110	00745	0099645310	001	155
0000253110	00745	0067292964	001	151
0000253110	00745	0039167447	001	20
0000253110	00745	0015468479	001	98
0000253110	00745	0097017394	001	121
0000253110	00745	0092385969	001	126
0000253110	00745	0020000433	001	100
0000253110	00745	0098472070	001	187
0000253110	00745	0078610609	001	67
0000253110	00745	0013844300	001	67
0000253110	00745	0069431404	001	58
0000253110	00745	0080877693	001	24
0000253110	00745	0057867257	001	2
0000253110	00745	0031538251	001	102
0000253110	00745	0056851265	001	76
0000253110	00745	0045396128	001	180
0000253110	00745	0083421010	001	24
0000253110	00745	0020999428	001	154
0000253110	00745	0056825339	001	109
0000253110	00745	0090134272	001	109
0000253110	00745	0008633719	001	28
0000253110	00745	0082034937	001	107
0000253110	00745	0091409433	001	97
0000253110	00745	0023900513	001	106
0000253110	00745	0007692861	001	88
0000253110	00745	0018406321	001	70
0000253110	00745	0085789344	001	176
0000253110	00745	0092559792	001	199
0000253110	00745	0042623627	001	194
0000253110	00745	0013739423	001	150
0000253110	00745	0047127998	001	191
0000253110	00745	0082538008	001	145
0000253110	00745	0082443189	001	191
0000253110	00745	0055518977	001	200
0000253110	00745	0030737972	001	174
0000253110	00745	0090073998	001	21
0000253110	00745	0059849778	001	182
0000253110	00745	0047935473	001	4
0000253110	00745	0018873567	001	50
0000253110	00745	0025572098	001	128
0000253110	00745	0087845055	001	133
0000253110	00745	0096635218	001	172
0000253110	00745	0033355542	001	168
0000253110	00745	0055657839	001	162
0000253110	00745	0037394890	001	119
0000253110	00745	0071291461	001	155
0000253110	00745	0065189084	001	73
0000253110	00745	0009993510	001	145
0000253110	00745	0090117517	001	77
0000253110	00745	0043701834	001	149
0000253110	00745	0036950196	001	102
0000253110	00745	0073140590	001	160
0000253110	00745	0044387240	001	26
0000253110	00745	0001250125	001	103
0000253110	00745	0060937612	001	4
0000253110	00745	0029271432	001	176
0000253110	00745	0089166761	001	66
0000253110	00745	0021425164	001	81
0000253110	00745	0069151105	001	149
0000253110	00745	0012508769	001	132
0000253110	00745	0019498683	001	32
0000253110	00745	0046038120	001	172
0000253110	00745	0097328184	001	152
0000253110	00745	0026272056	001	183
0000253110	00745	0064779024	001	161
0000253110	00745	0097087109	001	6
0000253110	00745	0038817393	001	98
0000253110	00745	0008623115	001	13
0000253110	00745	0074767560	001	146
0000253110	00745	0086796349	001	10
0000253110	00745	0074790053	001	12
0000253110	00745	0055749778	001	180
0000253110	00745	0043626599	001	23
0000253110	00745	0078514030	001	23
0000253110	00745	0048158632	001	30
0000253110	00745	0068715532	001	148
0000253110	00745	0094619754	001	147
0000253110	00745	0020564413	001	28
0000253110	00745	0077366275	001	161
0000253110	00745	0097083950	001	1
0000253110	00745	0038280932	001	48
0000253110	00745	0080742428	001	118
0000253110	00745	0080938826	001	169
0000253110	00745	0053948275	001	20
0000253110	00745	0054817930	001	135
0000253110	00745	0028119898	001	82
0000253110	00745	0044016643	001	158
0000253110	00745	0040377309	001	75
0000253110	00745	0028753009	001	178
0000253110	00745	0072335295	001	81
0000253110	00745	0061282013	001	74
0000253110	00745	0058187031	001	133
0000253110	00745	0025483779	001	100
0000253110	00745	0028503360	001	125
0000253110	00745	0051793721	001	26
0000253110	00745	0039547141	001	109
0000253110	00745	0007244861	001	172
0000253110	00745	0055130356	001	197
0000253110	00745	0011192026	001	164
0000253110	00745	0071838750	001	146
0000253110	00745	0006372918	001	117
0000253110	00745	0018295037	001	42
0000253110	00745	0024047518	001	138
0000253110	00745	0089044803	001	6
0000253110	00745	0062545554	001	2
0000253110	00745	0057138825	001	148
0000253110	00745	0061922530	001	35
0000253110	00745	0073782909	001	190
0000253110	00745	0094214064	001	45
0000253110	00745	0047023777	001	93
0000253110	00745	0023481858	001	179
0000253110	00745	0071549840	001	149
0000253110	00745	0074548977	001	22
0000253110	00745	0083559136	001	55
0000253110	00745	0054386492	001	54
0000253110	00745	0091234380	001	118
0000253110	00745	0017530523	001	24
0000253110	00745	0095212157	001	81
0000253110	00745	0069779552	001	122
0000253110	00745	0025949987	001	29
0000253110	00745	0092317720	001	93
0000253110	00745	0068279986	001	196
0000253110	00745	0079746695	001	2
0000253110	00745	0024014188	001	6
0000253110	00745	0025541541	001	151
0000253110	00745	0045002383	001	169
0000253110	00745	0044739533	001	182
0000253110	00745	0075330053	001	161
0000253110	00745	0027086312	001	9
0000253110	00745	0023905011	001	172
0000253110	00745	0026548186	001	152
0000253110	00745	0037916575	001	51
0000253110	00745	0059372388	001	136
0000253110	00745	0070261628	001	153
0000253110	00745	0084343897	001	177
0000253110	00745	0038362101	001	21
0000253110	00745	0029050208	001	96
0000253110	00745	0092583087	001	151
0000253110	00745	0093511220	001	31
0000253110	00745	0043869100	001	132
0000253110	00745	0082318004	001	7
0000253110	00745	0059009644	001	29
0000253110	00745	0040706704	001	177
0000253110	00745	0022876664	001	189
0000253110	00745	0055654178	001	57
0000253110	00745	0028436700	001	34
0000253110	00745	0091441976	001	186
0000253110	00745	0020246128	001	139
0000253110	00745	0037403512	001	174
0000253110	00745	0087835884	001	154
0000253110	00745	0064634994	001	161
0000253110	00745	0000046791	001	76
0000253110	00745	0014573129	001	199
0000253110	00745	0023428996	001	92
0000253110	00745	0089325739	001	74
0000253110	00745	0032859893	001	118
0000253110	00745	0048865979	001	26
0000253110	00745	0025718315	001	143
0000253110	00745	0002310640	001	57
0000253110	00745	0087791103	001	118
0000253110	00745	0013785700	001	37
0000253110	00745	0041696728	001	22
0000253110	00745	0017204278	001	110
0000253110	00745	0087149040	001	129
0000253110	00745	0044032081	001	51
0000253110	00745	0019171344	001	90
0000253110	00745	0067126426	001	194
0000253110	00745	0014954074	001	119
0000253110	00745	0040135279	001	115
0000253110	00745	0084706840	001	53
0000253110	00745	0073029280	001	100
0000253110	00745	0000882707	001	126
0000253110	00745	0084688777	001	170
0000253110	00745	0090023236	001	177
0000253110	00745	0004000529	001	48
0000253110	00745	0092752946	001	123
0000253110	00745	0043643577	001	121
0000253110	00745	0063238192	001	166
0000253110	00745	0017872042	001	165
0000253110	00745	0069018398	001	65
0000253110	00745	0078633417	001	179
0000253110	00745	0045252991	001	136
0000253110	00745	0041366655	001	187
0000253110	00745	0008898200	001	6
0000253110	00745	0067395308	001	46
0000253110	00745	0099070740	001	148
0000253110	00745	0021907136	001	118
0000253110	00745	0016172075	001	49
0000253110	00745	0036705239	001	68
0000253110	00745	0061261716	001	137
0000253110	00745	0075334015	001	20
0000253110	00745	0073760802	001	56
0000253110	00745	0000194840	001	174
0000253110	00745	0054833370	001	54
0000253110	00745	0010917160	001	78
0000253110	00745	0058871150	001	13
0000253110	00745	0067560809	001	35
0000253110	00745	0043630327	001	80
0000253110	00745	0061665672	001	148
0000253110	00745	0079350763	001	35
0000253110	00745	0086198742	001	128
0000253110	00745	0041600978	001	95
0000253110	00745	0012014230	001	184
0000253110	00745	0000940894	001	61
0000253110	00745	0020268901	001	48
0000253110	00745	0042433238	001	139
0000253110	00745	0063275808	001	12
0000253110	00745	0058516198	001	97
0000253110	00745	0072303234	001	81
0000253110	00745	0091326670	001	12
0000253110	00745	0066716388	001	109
0000253110	00745	0096378613	001	57
0000253110	00745	0023119000	001	83
0000253110	00745	0029512517	001	57
0000253110	00745	0027491665	001	156
0000253110	00745	0021960540	001	152
0000253110	00745	0047198031	001	54
0000253110	00745	0040508772	001	73
0000253110	00745	0006527580	001	111
0000253110	00745	0012314740	001	87
0000253110	00745	0070808286	001	200
0000253110	00745	0021503216	001	128
0000253110	00745	0033814535	001	78
0000253110	00745	0013116663	001	148
0000253110	00745	0054718949	001	97
0000253110	00745	0057630235	001	45
0000253110	00745	0075000486	001	46
0000253110	00745	0058968213	001	77
0000253110	00745	0019280156	001	154
0000253110	00745	0056744490	001	72
0000253110	00745	0054717076	001	105
0000253110	00745	0016213286	001	162
0000253110	00745	0061283267	001	188
0000253110	00745	0073492689	001	175
0000253110	00745	0072240474	001	168
0000253110	00745	0040525086	001	107
0000253110	00745	0002192426	001	193
0000253110	00745	0022424484	001	31
0000253110	00745	0027651515	001	153
0000253110	00745	0042091115	001	79
0000253110	00745	0005984159	001	141
0000253110	00745	0097550218	001	38
0000253110	00745	0025748258	001	37
0000253110	00745	0077418849	001	194
0000253110	00745	0006827572	001	181
0000253110	00745	0079901401	001	7
0000253110	00745	0079422476	001	115
0000253110	00745	0012829105	001	37
0000253110	00745	0034838153	001	55
0000253110	00745	0040133571	001	181
0000253110	00745	0076254734	001	76
0000253110	00745	0062876239	001	179
0000253110	00745	0076308095	001	132
0000253110	00745	0012103002	001	49
0000253110	00745	0050566281	001	38
0000253110	00745	0037708206	001	126
0000253110	00745	0079885591	001	108
0000253110	00745	0047599419	001	125
0000253110	00745	0075680456	001	175
0000253110	00745	0093076049	001	200
0000253110	00745	0029601169	001	191
0000253110	00745	0088074730	001	24
0000253110	00745	0005720496	001	118
0000253110	00745	0070194987	001	24
0000253110	00745	0030058636	001	111
0000253110	00745	0057173786	001	148
0000253110	00745	0091719247	001	2
0000253110	00745	0018629085	001	88
0000253110	00745	0094339221	001	19
0000253110	00745	0062928486	001	185
0000253110	00745	0044687236	001	3
0000253110	00745	0094241055	001	139
0000253110	00745	0036628012	001	128
0000253110	00745	0036316794	001	120
0000253110	00745	0092884425	001	117
0000253110	00745	0021432619	001	56
0000253110	00745	0066305666	001	58
0000253110	00745	0038180155	001	48
0000253110	00745	0069557942	001	104
0000253110	00745	0049267289	001	60
0000253110	00745	0013888798	001	100
0000253110	00745	0086121037	001	106
0000253110	00745	0057873928	001	38
0000253110	00745	0017879410	001	127
0000253110	00745	0096279217	001	116
0000253110	00745	0072581209	001	117
0000253110	00745	0004544274	001	192
0000253110	00745	0011113345	001	180
0000253110	00745	0026472389	001	45
0000253110	00745	0053853173	001	109
0000253110	00745	0004570661	001	61
0000253110	00745	0065202381	001	173
0000253110	00745	0060315051	001	108
0000253110	00745	0047330724	001	46
0000253110	00745	0067739287	001	147
0000253110	00745	0060308461	001	184
0000253110	00745	0084436488	001	93
0000253110	00745	0055625439	001	172
0000253110	00745	0023034151	001	86
0000253110	00745	0078571824	001	100
0000228574	00213	0054226887	001	99
0000228574	00213	0057330652	001	175
0000228574	00213	0034055558	001	177
0000228574	00213	0008335046	001	32
0000228574	00213	0021733850	001	107
0000228574	00213	0041793852	001	153
0000228574	00213	0093200955	001	163
0000228574	00213	0049638573	001	84
0000228574	00213	0064868889	001	184
0000228574	00213	0091809138	001	94
0000228574	00213	0027051001	001	46
0000228574	00213	0017376411	001	104
0000228574	00213	0005324823	001	176
0000228574	00213	0005527524	001	27
0000228574	00213	0093187265	001	43
0000228574	00213	0096167817	001	156
0000228574	00213	0011285163	001	12
0000228574	00213	0057739856	001	190
0000228574	00213	0082076281	001	118
0000228574	00213	0051513963	001	44
0000228574	00213	0039210267	001	81
0000228574	00213	0078982037	001	50
0000228574	00213	0043281097	001	166
0000228574	00213	0065832872	001	169
0000228574	00213	0059195687	001	185
0000228574	00213	0030386972	001	28
0000228574	00213	0056568043	001	22
0000228574	00213	0064155430	001	194
0000228574	00213	0079766250	001	101
0000228574	00213	0024010376	001	93
0000228574	00213	0058483894	001	189
0000228574	00213	0094372697	001	80
0000228574	00213	0080262939	001	42
0000228574	00213	0094759774	001	48
0000228574	00213	0068165320	001	107
0000228574	00213	0070974565	001	191
0000228574	00213	0025646209	001	29
0000228574	00213	0090892090	001	124
0000228574	00213	0083567889	001	58
0000228574	00213	0037656457	001	161
0000228574	00213	0059257240	001	166
0000228574	00213	0090499514	001	193
0000228574	00213	0080297036	001	31
0000228574	00213	0094950198	001	151
0000228574	00213	0030838925	001	35
0000228574	00213	0039488373	001	130
0000228574	00213	0035746916	001	40
0000228574	00213	0052909912	001	158
0000228574	00213	0040673545	001	103
0000228574	00213	0037164053	001	126
0000228574	00213	0006830950	001	166
0000228574	00213	0061980957	001	155
0000228574	00213	0099639635	001	29
0000228574	00213	0014434946	001	6
0000228574	00213	0093981156	001	32
0000228574	00213	0026325931	001	109
0000228574	00213	0097509640	001	68
0000228574	00213	0065481667	001	98
0000228574	00213	0021915551	001	144
0000228574	00213	0049215226	001	58
0000228574	00213	0016242251	001	135
0000228574	00213	0048935808	001	52
0000228574	00213	0058169054	001	75
0000228574	00213	0041696540	001	75
0000228574	00213	0031287428	001	101
0000228574	00213	0015528672	001	105
0000228574	00213	0065717171	001	83
0000228574	00213	0043900711	001	130
0000228574	00213	0074281614	001	149
0000228574	00213	0028002195	001	181
0000228574	00213	0096815548	001	49
0000228574	00213	0093987300	001	110
0000228574	00213	0087920175	001	167
0000228574	00213	0046582313	001	86
0000228574	00213	0020661297	001	108
0000228574	00213	0089519898	001	40
0000228574	00213	0042764162	001	109
0000228574	00213	0016813154	001	196
0000228574	00213	0021400422	001	184
0000228574	00213	0039333261	001	23
0000228574	00213	0054364130	001	126
0000228574	00213	0055995820	001	120
0000228574	00213	0038753889	001	24
0000228574	00213	0084150087	001	1
0000228574	00213	0092444335	001	122
0000228574	00213	0037214171	001	125
0000228574	00213	0014320344	001	75
0000228574	00213	0062730274	001	152
0000228574	00213	0037136365	001	187
0000228574	00213	0088747898	001	68
0000228574	00213	0059332581	001	54
0000228574	00213	0021937582	001	91
0000228574	00213	0048857147	001	107
0000228574	00213	0039890084	001	70
0000228574	00213	0087304779	001	122
0000228574	00213	0043829674	001	12
0000228574	00213	0070824241	001	90
0000228574	00213	0062480913	001	113
0000228574	00213	0018766927	001	180
0000228574	00213	0078755916	001	50
0000228574	00213	0037413012	001	79
0000228574	00213	0002210133	001	83
0000228574	00213	0017305463	001	187
0000228574	00213	0063000195	001	124
0000228574	00213	0047365100	001	87
0000228574	00213	0035226687	001	137
0000228574	00213	0026824306	001	120
0000228574	00213	0019852952	001	88
0000228574	00213	0062198222	001	129
0000228574	00213	0087189898	001	190
0000228574	00213	0039741346	001	94
0000228574	00213	0095349912	001	198
0000228574	00213	0065218613	001	105
0000228574	00213	0031694037	001	117
0000228574	00213	0076490327	001	176
0000228574	00213	0004753570	001	94
0000228574	00213	0070027429	001	51
0000228574	00213	0061898145	001	200
0000228574	00213	0047789127	001	56
0000228574	00213	0091902285	001	78
0000228574	00213	0088588006	001	44
0000228574	00213	0058274010	001	142
0000228574	00213	0039388438	001	69
0000228574	00213	0016623602	001	83
0000228574	00213	0065633193	001	39
0000228574	00213	0073562591	001	119
