UID	go_id	cl_id	dm_id	pm_id	UID2
0047852245	null	null	null	null	0036462024
0057154905	0097090	00008	00671816	null	null
0057154905	null	null	00472652	null	null
0057154905	null	null	null	00939605	null
0057154905	null	null	null	null	0055661307
0057154905	null	null	null	null	0090500851
0057154905	null	null	null	null	0084175488
0057154905	null	null	null	null	0097481186
0069156037	0092957	00697	00210456	null	null
0069156037	null	null	00508837	null	null
0069156037	null	null	null	00432305	null
0069156037	null	null	null	null	0076357080
0069156037	null	null	null	null	0026356551
0069156037	null	null	null	null	0075676992
0069156037	null	null	null	null	0053177861
0069156037	null	null	null	null	0029350946
0040866704	0097050	00008	00639391	null	null
0040866704	null	null	00398516	null	null
0040866704	null	null	00434914	null	null
0040866704	null	null	null	00578284	null
0040866704	null	null	null	00846319	null
0040866704	null	null	null	00072385	null
0040866704	null	null	null	null	0053038107
0029865021	0048681	00383	00364820	null	null
0029865021	null	null	null	00777415	null
0029865021	null	null	null	00918332	null
0029865021	null	null	null	00863222	null
0029865021	null	null	null	null	0011900023
0029865021	null	null	null	null	0059591163
0029865021	null	null	null	null	0031376879
0029865021	null	null	null	null	0061889916
0029865021	null	null	null	null	0045926811
0066129188	0018103	00936	00297463	null	null
0066129188	null	null	null	00023031	null
0066129188	null	null	null	00244898	null
0066129188	null	null	null	00165323	null
0066129188	null	null	null	null	0042125447
0066129188	null	null	null	null	0063053654
0066129188	null	null	null	null	0056960018
0053501084	0017856	00013	00198782	null	null
0053501084	null	null	null	00592820	null
0053501084	null	null	null	null	0027939540
0053501084	null	null	null	null	0087600095
0060661836	0066162	00612	00205996	null	null
0060661836	null	null	null	00525492	null
0060661836	null	null	null	00889318	null
0060661836	null	null	null	null	0059287565
0060661836	null	null	null	null	0092040358
0060661836	null	null	null	null	0057704773
0060661836	null	null	null	null	0090301560
0066187049	0039473	00980	00273288	null	null
0066187049	null	null	null	00932399	null
0066187049	null	null	null	null	0091713861
0080985995	0072640	00596	00096794	null	null
0080985995	null	null	00862546	null	null
0080985995	null	null	00043791	null	null
0080985995	null	null	null	00654273	null
0080985995	null	null	null	null	0027939540
0080985995	null	null	null	null	0040074450
0080985995	null	null	null	null	0025604225
0080985995	null	null	null	null	0053043389
0080985995	null	null	null	null	0031679974
0037576608	0005394	00772	00075780	null	null
0037576608	null	null	00272732	null	null
0037576608	null	null	null	00604051	null
0037576608	null	null	null	00022459	null
0037576608	null	null	null	00866494	null
0037576608	null	null	null	null	0013116624
0037576608	null	null	null	null	0052717692
0051159770	0047181	00167	00949333	null	null
0051159770	null	null	null	00948721	null
0051159770	null	null	null	00144389	null
0051159770	null	null	null	00551892	null
0051159770	null	null	null	null	0069474146
0020099569	0083315	00694	00757303	null	null
0020099569	null	null	00912767	null	null
0020099569	null	null	00239280	null	null
0020099569	null	null	null	00277372	null
0020099569	null	null	null	00705208	null
0020099569	null	null	null	00824250	null
0020099569	null	null	null	null	0032000812
0085664455	0078839	00694	00296197	null	null
0085664455	null	null	null	00647263	null
0085664455	null	null	null	00876593	null
0085664455	null	null	null	00704396	null
0085664455	null	null	null	null	0001030083
0085664455	null	null	null	null	0004334533
0085664455	null	null	null	null	0075705918
0085664455	null	null	null	null	0066809392
0085664455	null	null	null	null	0079319774
0091021866	0042016	00953	00029119	null	null
0091021866	null	null	00808152	null	null
0091021866	null	null	null	00889318	null
0091021866	null	null	null	00964433	null
0091021866	null	null	null	null	0083756156
0091021866	null	null	null	null	0005080512
0091021866	null	null	null	null	0001305056
0091021866	null	null	null	null	0041755022
0090411278	0001681	00848	00362099	null	null
0090411278	null	null	null	00428402	null
0090411278	null	null	null	00388069	null
0090411278	null	null	null	00934998	null
0090411278	null	null	null	null	0016497097
0090411278	null	null	null	null	0042995275
0017366627	0024839	00167	00828935	null	null
0017366627	null	null	null	00994012	null
0017366627	null	null	null	00398890	null
0017366627	null	null	null	00953556	null
0017366627	null	null	null	null	0092737233
0017366627	null	null	null	null	0095533573
0017366627	null	null	null	null	0041522019
0017366627	null	null	null	null	0097625581
0017366627	null	null	null	null	0092019470
0007511020	0028336	00162	00629634	null	null
0007511020	null	null	null	00192642	null
0007511020	null	null	null	null	0068693930
0078742292	0087666	00174	00639391	null	null
0078742292	null	null	null	00860189	null
0078742292	null	null	null	00024436	null
0078742292	null	null	null	00349591	null
0078742292	null	null	null	null	0051694821
0078742292	null	null	null	null	0032110528
0078742292	null	null	null	null	0025604225
0078742292	null	null	null	null	0042922599
0006585078	0042012	00833	00095725	null	null
0006585078	null	null	00520982	null	null
0006585078	null	null	00203605	null	null
0006585078	null	null	null	00372980	null
0006585078	null	null	null	null	0046306844
0006585078	null	null	null	null	0014505269
0006585078	null	null	null	null	0004292631
0006585078	null	null	null	null	0004334533
0006585078	null	null	null	null	0078873892
0021135642	0032957	00716	00166261	null	null
0021135642	null	null	null	00554864	null
0021135642	null	null	null	null	0020868301
0021135642	null	null	null	null	0052304302
0021135642	null	null	null	null	0027506280
0065357006	0089553	00167	00296521	null	null
0065357006	null	null	null	00821852	null
0065357006	null	null	null	00868474	null
0065357006	null	null	null	00143862	null
0065357006	null	null	null	null	0051694821
0065357006	null	null	null	null	0016836215
0065357006	null	null	null	null	0047651966
0091310818	0083945	00011	00119712	null	null
0091310818	null	null	00292496	null	null
0091310818	null	null	00322144	null	null
0091310818	null	null	null	00372246	null
0091310818	null	null	null	00428001	null
0091310818	null	null	null	null	0074798868
0091310818	null	null	null	null	0024984526
0002988848	0015157	00750	00557670	null	null
0002988848	null	null	00060052	null	null
0002988848	null	null	00346556	null	null
0002988848	null	null	null	00564792	null
0002988848	null	null	null	00783628	null
0002988848	null	null	null	null	0037702028
0002988848	null	null	null	null	0096777529
0002988848	null	null	null	null	0034505294
0002988848	null	null	null	null	0033267024
0002988848	null	null	null	null	0064080019
0068924078	0040933	00800	00573655	null	null
0068924078	null	null	null	00988895	null
0068924078	null	null	null	null	0014484283
0068924078	null	null	null	null	0058526186
0068924078	null	null	null	null	0045666597
0068924078	null	null	null	null	0063285701
0068924078	null	null	null	null	0082922028
0036462024	0073895	00413	00235792	null	null
0036462024	null	null	00292697	null	null
0036462024	null	null	null	00185216	null
0036462024	null	null	null	00955455	null
0036462024	null	null	null	null	0097309508
0036462024	null	null	null	null	0046306844
0075715750	0022022	00383	00708470	null	null
0075715750	null	null	00412788	null	null
0075715750	null	null	00592520	null	null
0075715750	null	null	null	00618058	null
0075715750	null	null	null	00835526	null
0075715750	null	null	null	null	0092124165
0075715750	null	null	null	null	0052304302
0075715750	null	null	null	null	0076036882
0082597024	0004512	00013	00210548	null	null
0082597024	null	null	00076518	null	null
0082597024	null	null	null	00410143	null
0082597024	null	null	null	00943595	null
0082597024	null	null	null	null	0003111704
0082597024	null	null	null	null	0078589509
0082597024	null	null	null	null	0016677973
0093954991	0032420	00116	00602624	null	null
0093954991	null	null	00214707	null	null
0093954991	null	null	null	00740257	null
0093954991	null	null	null	null	0024096650
0014484283	0013146	00998	00937349	null	null
0014484283	null	null	null	00609248	null
0014484283	null	null	null	00230006	null
0014484283	null	null	null	00733576	null
0014484283	null	null	null	null	0035017510
0014484283	null	null	null	null	0056621933
0014484283	null	null	null	null	0082485905
0014484283	null	null	null	null	0012695505
0048903336	0011713	00872	00388558	null	null
0048903336	null	null	null	00513144	null
0048903336	null	null	null	00225947	null
0048903336	null	null	null	00009874	null
0048903336	null	null	null	null	0029945570
0048903336	null	null	null	null	0000794927
0048903336	null	null	null	null	0064080019
0048903336	null	null	null	null	0094908197
0048903336	null	null	null	null	0078679060
0083033907	0073679	00532	00109158	null	null
0083033907	null	null	null	00513266	null
0083033907	null	null	null	null	0093323937
0083033907	null	null	null	null	0048559750
0048986620	0056265	00338	00370616	null	null
0048986620	null	null	00543481	null	null
0048986620	null	null	null	00143862	null
0048986620	null	null	null	00422796	null
0048986620	null	null	null	00625927	null
0048986620	null	null	null	null	0055522008
0048986620	null	null	null	null	0079319774
0048986620	null	null	null	null	0058383871
0048986620	null	null	null	null	0047899544
0048986620	null	null	null	null	0038404257
0046432592	0089918	00998	00744189	null	null
0046432592	null	null	null	00947072	null
0046432592	null	null	null	00141618	null
0046432592	null	null	null	null	0077632339
0046432592	null	null	null	null	0000920984
0046432592	null	null	null	null	0092040358
0077632339	0087824	00319	00577308	null	null
0077632339	null	null	00204775	null	null
0077632339	null	null	00717957	null	null
0077632339	null	null	null	00876593	null
0077632339	null	null	null	null	0058035060
0077632339	null	null	null	null	0012536385
0077632339	null	null	null	null	0050827799
0039179969	0023074	00526	00141200	null	null
0039179969	null	null	00437860	null	null
0039179969	null	null	null	00284811	null
0039179969	null	null	null	null	0016677973
0039179969	null	null	null	null	0003955938
0037998407	0044684	00006	00074092	null	null
0037998407	null	null	00398037	null	null
0037998407	null	null	null	00146164	null
0037998407	null	null	null	00659643	null
0037998407	null	null	null	00151361	null
0037998407	null	null	null	null	0049551457
0037998407	null	null	null	null	0078535222
0027590660	0035139	00656	00554940	null	null
0027590660	null	null	00301776	null	null
0027590660	null	null	null	00444371	null
0027590660	null	null	null	00815353	null
0027590660	null	null	null	00263626	null
0027590660	null	null	null	null	0078565207
0027590660	null	null	null	null	0015559489
0027590660	null	null	null	null	0027273373
0027590660	null	null	null	null	0047420870
0010018705	0073394	00768	00209689	null	null
0010018705	null	null	00272732	null	null
0010018705	null	null	null	00866494	null
0010018705	null	null	null	00938002	null
0010018705	null	null	null	null	0000198293
0010018705	null	null	null	null	0091763045
0010018705	null	null	null	null	0033267024
0010018705	null	null	null	null	0007396036
0010018705	null	null	null	null	0056621933
0015295292	0003189	00772	00462848	null	null
0015295292	null	null	00786632	null	null
0015295292	null	null	00367693	null	null
0015295292	null	null	null	00287115	null
0015295292	null	null	null	00970569	null
0015295292	null	null	null	null	0025838613
0094113401	0046454	00013	00303904	null	null
0094113401	null	null	00508085	null	null
0094113401	null	null	00357714	null	null
0094113401	null	null	null	00067620	null
0094113401	null	null	null	00898263	null
0094113401	null	null	null	00784362	null
0094113401	null	null	null	null	0056932758
0094113401	null	null	null	null	0038829603
0094113401	null	null	null	null	0086034634
0094113401	null	null	null	null	0017221454
0011900023	0002668	00772	00808152	null	null
0011900023	null	null	null	00958880	null
0011900023	null	null	null	00809281	null
0011900023	null	null	null	null	0054713540
0025576894	0013093	00013	00675898	null	null
0025576894	null	null	00604553	null	null
0025576894	null	null	null	00628705	null
0025576894	null	null	null	00450094	null
0025576894	null	null	null	00555831	null
0025576894	null	null	null	null	0004088685
0025576894	null	null	null	null	0025620156
0025576894	null	null	null	null	0034505294
0091370072	0064020	00872	00472652	null	null
0091370072	null	null	00091964	null	null
0091370072	null	null	00701960	null	null
0091370072	null	null	null	00022459	null
0091370072	null	null	null	null	0084059725
0091370072	null	null	null	null	0071464284
0091370072	null	null	null	null	0097952203
0091370072	null	null	null	null	0080700898
0018822422	0016686	00640	00209689	null	null
0018822422	null	null	00703629	null	null
0018822422	null	null	00612061	null	null
0018822422	null	null	null	00853564	null
0018822422	null	null	null	00086718	null
0018822422	null	null	null	00799572	null
0018822422	null	null	null	null	0075107676
0018822422	null	null	null	null	0080432683
0018822422	null	null	null	null	0039683094
0039835251	0089468	00006	00313263	null	null
0039835251	null	null	00523124	null	null
0039835251	null	null	00703518	null	null
0039835251	null	null	null	00913096	null
0039835251	null	null	null	00867976	null
0039835251	null	null	null	null	0076671135
0039835251	null	null	null	null	0065282032
0039835251	null	null	null	null	0075492172
0039835251	null	null	null	null	0025379906
0019361518	0082163	00612	00922163	null	null
0019361518	null	null	00560930	null	null
0019361518	null	null	null	00303397	null
0019361518	null	null	null	00229898	null
0019361518	null	null	null	00572513	null
0019361518	null	null	null	null	0047637383
0019361518	null	null	null	null	0050101395
0019361518	null	null	null	null	0001089862
0019361518	null	null	null	null	0087582655
0019361518	null	null	null	null	0029571383
0027939540	0092132	00596	00603646	null	null
0027939540	null	null	null	00890156	null
0027939540	null	null	null	00767341	null
0027939540	null	null	null	null	0035663377
0021344560	0091747	00656	00785766	null	null
0021344560	null	null	00229535	null	null
0021344560	null	null	null	00653107	null
0021344560	null	null	null	00490689	null
0021344560	null	null	null	null	0080567852
0021344560	null	null	null	null	0017743544
0021344560	null	null	null	null	0047810849
0021344560	null	null	null	null	0001191120
0083905862	0048486	00319	00051657	null	null
0083905862	null	null	null	00662461	null
0083905862	null	null	null	00349576	null
0083905862	null	null	null	00880019	null
0083905862	null	null	null	null	0064080019
0083905862	null	null	null	null	0080035016
0083905862	null	null	null	null	0067838426
0044662694	0091520	00922	00785766	null	null
0044662694	null	null	00773910	null	null
0044662694	null	null	null	00349304	null
0044662694	null	null	null	null	0090841031
0044662694	null	null	null	null	0021068120
0044662694	null	null	null	null	0042641438
0053622424	0028504	00784	00273288	null	null
0053622424	null	null	00352490	null	null
0053622424	null	null	00497222	null	null
0053622424	null	null	null	00654121	null
0053622424	null	null	null	null	0045926811
0053622424	null	null	null	null	0067001588
0053622424	null	null	null	null	0022197762
0053622424	null	null	null	null	0002885618
0053622424	null	null	null	null	0072249108
0016492643	0044081	00916	00903795	null	null
0016492643	null	null	00878433	null	null
0016492643	null	null	00443316	null	null
0016492643	null	null	null	00618434	null
0016492643	null	null	null	00434666	null
0016492643	null	null	null	00090438	null
0016492643	null	null	null	null	0082597024
0053478188	0075600	00571	00302415	null	null
0053478188	null	null	null	00809815	null
0053478188	null	null	null	00221709	null
0053478188	null	null	null	null	0016492643
0032614471	0094235	00646	00926443	null	null
0032614471	null	null	00646478	null	null
0032614471	null	null	null	00362863	null
0032614471	null	null	null	00237567	null
0032614471	null	null	null	00797045	null
0032614471	null	null	null	null	0076814971
0027459209	0019795	00319	00175662	null	null
0027459209	null	null	null	00536746	null
0027459209	null	null	null	00785584	null
0027459209	null	null	null	null	0069937838
0027459209	null	null	null	null	0031610401
0027459209	null	null	null	null	0065699294
0027459209	null	null	null	null	0036211902
0027459209	null	null	null	null	0009500181
0093323937	0007967	00037	00682670	null	null
0093323937	null	null	00821437	null	null
0093323937	null	null	00603646	null	null
0093323937	null	null	null	00517653	null
0093323937	null	null	null	00455926	null
0093323937	null	null	null	null	0076814971
0093323937	null	null	null	null	0095115985
0093323937	null	null	null	null	0063183240
0093323937	null	null	null	null	0092787079
0022705747	0085305	00644	00908063	null	null
0022705747	null	null	00735731	null	null
0022705747	null	null	00082372	null	null
0022705747	null	null	null	00684158	null
0022705747	null	null	null	00028143	null
0022705747	null	null	null	null	0057288214
0022705747	null	null	null	null	0046116021
0022705747	null	null	null	null	0072663756
0022705747	null	null	null	null	0000794927
0015430161	0073838	00296	00331000	null	null
0015430161	null	null	00698432	null	null
0015430161	null	null	00926443	null	null
0015430161	null	null	null	00102811	null
0015430161	null	null	null	00755384	null
0015430161	null	null	null	null	0014814284
0015430161	null	null	null	null	0002885618
0015430161	null	null	null	null	0080618813
0015430161	null	null	null	null	0013942351
0047276861	0010422	00633	00204636	null	null
0047276861	null	null	null	00349591	null
0047276861	null	null	null	00878419	null
0047276861	null	null	null	00419162	null
0047276861	null	null	null	null	0012695505
0047276861	null	null	null	null	0067327949
0047276861	null	null	null	null	0046155029
0047276861	null	null	null	null	0044411921
0047276861	null	null	null	null	0071848097
0084288452	0041043	00592	00329711	null	null
0084288452	null	null	00979333	null	null
0084288452	null	null	00199864	null	null
0084288452	null	null	null	00896692	null
0084288452	null	null	null	00104861	null
0084288452	null	null	null	null	0051515767
0084288452	null	null	null	null	0087996855
0084288452	null	null	null	null	0053622424
0084288452	null	null	null	null	0032432137
0004879924	0033840	00137	00171228	null	null
0004879924	null	null	00575535	null	null
0004879924	null	null	00726589	null	null
0004879924	null	null	null	00531442	null
0004879924	null	null	null	00391018	null
0004879924	null	null	null	null	0097583050
0004879924	null	null	null	null	0040374626
0004879924	null	null	null	null	0001030083
0004879924	null	null	null	null	0070792370
0078125997	0001386	00564	00537299	null	null
0078125997	null	null	00638742	null	null
0078125997	null	null	null	00365559	null
0078125997	null	null	null	00799572	null
0078125997	null	null	null	00626300	null
0078125997	null	null	null	null	0009653254
0078125997	null	null	null	null	0068672928
0010295571	0021646	00697	00909054	null	null
0010295571	null	null	00680917	null	null
0010295571	null	null	null	00607257	null
0010295571	null	null	null	null	0077439745
0074733645	0041869	00936	00936707	null	null
0074733645	null	null	null	00428001	null
0074733645	null	null	null	00100926	null
0074733645	null	null	null	null	0055522008
0074733645	null	null	null	null	0042948973
0074733645	null	null	null	null	0023370723
0074733645	null	null	null	null	0058707888
0067838426	0022897	00672	00459974	null	null
0067838426	null	null	00420296	null	null
0067838426	null	null	null	00761535	null
0067838426	null	null	null	null	0095628241
0067838426	null	null	null	null	0068112909
0067838426	null	null	null	null	0038021396
0067838426	null	null	null	null	0063285701
0067838426	null	null	null	null	0007800411
0028409217	0011970	00650	00940896	null	null
0028409217	null	null	null	00198519	null
0028409217	null	null	null	00900378	null
0028409217	null	null	null	null	0079272055
0028409217	null	null	null	null	0011763259
0057734113	0002994	00590	00924686	null	null
0057734113	null	null	00908063	null	null
0057734113	null	null	00242281	null	null
0057734113	null	null	null	00349576	null
0057734113	null	null	null	null	0076635942
0010985430	0071922	00966	00962529	null	null
0010985430	null	null	00346556	null	null
0010985430	null	null	null	00348922	null
0010985430	null	null	null	null	0078589509
0010985430	null	null	null	null	0028223227
0010985430	null	null	null	null	0080618813
0010985430	null	null	null	null	0083640514
0006810788	0064885	00922	00646478	null	null
0006810788	null	null	null	00647263	null
0006810788	null	null	null	null	0001059822
0006810788	null	null	null	null	0008508794
0087600095	0097865	00729	00864461	null	null
0087600095	null	null	00865473	null	null
0087600095	null	null	null	00428001	null
0087600095	null	null	null	00024436	null
0087600095	null	null	null	00229500	null
0087600095	null	null	null	null	0011333636
0087600095	null	null	null	null	0037000524
0016936199	0067885	00936	00922376	null	null
0016936199	null	null	00090401	null	null
0016936199	null	null	00639391	null	null
0016936199	null	null	null	00342778	null
0016936199	null	null	null	null	0038829603
0016936199	null	null	null	null	0088351646
0071810056	0058377	00826	00172852	null	null
0071810056	null	null	00028624	null	null
0071810056	null	null	00258550	null	null
0071810056	null	null	null	00154894	null
0071810056	null	null	null	00882058	null
0071810056	null	null	null	null	0095062183
0071810056	null	null	null	null	0045404463
0071810056	null	null	null	null	0095440779
0003128902	0039793	00590	00856275	null	null
0003128902	null	null	00176730	null	null
0003128902	null	null	null	00923150	null
0003128902	null	null	null	00267610	null
0003128902	null	null	null	null	0057434631
0003128902	null	null	null	null	0040356745
0003128902	null	null	null	null	0038550907
0003128902	null	null	null	null	0030663589
0003128902	null	null	null	null	0056252335
0058383610	0078615	00644	00673514	null	null
0058383610	null	null	null	00343954	null
0058383610	null	null	null	00434666	null
0058383610	null	null	null	null	0097902907
0031054689	0076893	00132	00783540	null	null
0031054689	null	null	00327328	null	null
0031054689	null	null	00638742	null	null
0031054689	null	null	null	00822895	null
0031054689	null	null	null	00044272	null
0031054689	null	null	null	00599889	null
0031054689	null	null	null	null	0031923946
0031054689	null	null	null	null	0017366627
0031054689	null	null	null	null	0095265658
0031054689	null	null	null	null	0090301560
0031054689	null	null	null	null	0000498845
0026197206	0062940	00234	00103163	null	null
0026197206	null	null	00468835	null	null
0026197206	null	null	null	00034499	null
0026197206	null	null	null	null	0003422575
0026197206	null	null	null	null	0054516275
0026197206	null	null	null	null	0003128902
0004088685	0063719	00014	00614142	null	null
0004088685	null	null	00531312	null	null
0004088685	null	null	00428070	null	null
0004088685	null	null	null	00133628	null
0004088685	null	null	null	00210359	null
0004088685	null	null	null	null	0002542951
0004088685	null	null	null	null	0067838426
0004088685	null	null	null	null	0080109579
0004088685	null	null	null	null	0031054689
0004088685	null	null	null	null	0040628939
0056932758	0026028	00716	00903155	null	null
0056932758	null	null	00603637	null	null
0056932758	null	null	null	00074030	null
0056932758	null	null	null	null	0046116021
0056932758	null	null	null	null	0094466809
0056932758	null	null	null	null	0073183448
0042403276	0002579	00334	00842048	null	null
0042403276	null	null	00038444	null	null
0042403276	null	null	null	00067620	null
0042403276	null	null	null	00284811	null
0042403276	null	null	null	00451985	null
0042403276	null	null	null	null	0068307825
0042403276	null	null	null	null	0053622424
0042403276	null	null	null	null	0037764373
0042403276	null	null	null	null	0088974248
0042403276	null	null	null	null	0079869788
0051694821	0089118	00312	00242593	null	null
0051694821	null	null	00242227	null	null
0051694821	null	null	null	00435026	null
0051694821	null	null	null	00671611	null
0051694821	null	null	null	null	0079272055
0051694821	null	null	null	null	0027590660
0041333415	0002256	00596	00370935	null	null
0041333415	null	null	00400731	null	null
0041333415	null	null	00178565	null	null
0041333415	null	null	null	00824250	null
0041333415	null	null	null	00264304	null
0041333415	null	null	null	null	0004909256
0041333415	null	null	null	null	0087246589
0024621862	0085039	00640	00473819	null	null
0024621862	null	null	00208485	null	null
0024621862	null	null	00325938	null	null
0024621862	null	null	null	00528220	null
0024621862	null	null	null	null	0019171339
0024621862	null	null	null	null	0094060248
0024621862	null	null	null	null	0067001588
0068672928	0067303	00922	00415360	null	null
0068672928	null	null	null	00451985	null
0068672928	null	null	null	00496885	null
0068672928	null	null	null	00068572	null
0068672928	null	null	null	null	0022461805
0006119617	0072525	00850	00267589	null	null
0006119617	null	null	00973332	null	null
0006119617	null	null	00612061	null	null
0006119617	null	null	null	00692201	null
0006119617	null	null	null	00708207	null
0006119617	null	null	null	null	0093349482
0006119617	null	null	null	null	0000498845
0006119617	null	null	null	null	0083640514
0079319774	0048901	00752	00474138	null	null
0079319774	null	null	null	00957575	null
0079319774	null	null	null	00071875	null
0079319774	null	null	null	null	0030039965
0079319774	null	null	null	null	0078565207
0058187596	0055716	00694	00890836	null	null
0058187596	null	null	null	00564792	null
0058187596	null	null	null	00348922	null
0058187596	null	null	null	00676456	null
0058187596	null	null	null	null	0037702028
0058187596	null	null	null	null	0093388377
0058187596	null	null	null	null	0057426349
0061648660	0072640	00833	00720495	null	null
0061648660	null	null	00068276	null	null
0061648660	null	null	00306102	null	null
0061648660	null	null	null	00478231	null
0061648660	null	null	null	00268526	null
0061648660	null	null	null	null	0082655035
0072663756	0052087	00590	00451439	null	null
0072663756	null	null	00606882	null	null
0072663756	null	null	00090401	null	null
0072663756	null	null	null	00102811	null
0072663756	null	null	null	00785584	null
0072663756	null	null	null	null	0046550804
0024629786	0082144	00598	00613622	null	null
0024629786	null	null	null	00255838	null
0024629786	null	null	null	null	0015394434
0024629786	null	null	null	null	0021344560
0024629786	null	null	null	null	0004613917
0098339547	0085498	00672	00127197	null	null
0098339547	null	null	00787596	null	null
0098339547	null	null	00353485	null	null
0098339547	null	null	null	00873956	null
0098339547	null	null	null	00585458	null
0098339547	null	null	null	null	0064080019
0098339547	null	null	null	null	0019304711
0069166930	0009777	00972	00934641	null	null
0069166930	null	null	null	00081846	null
0069166930	null	null	null	00648895	null
0069166930	null	null	null	00846319	null
0069166930	null	null	null	null	0027166648
0069166930	null	null	null	null	0061452024
0069166930	null	null	null	null	0032546661
0069166930	null	null	null	null	0015559489
0047420870	0031958	00585	00463979	null	null
0047420870	null	null	00892586	null	null
0047420870	null	null	00708470	null	null
0047420870	null	null	null	00878419	null
0047420870	null	null	null	null	0050827799
0047420870	null	null	null	null	0046336414
0047420870	null	null	null	null	0006810788
0047420870	null	null	null	null	0014854307
0013264650	0090340	00590	00675181	null	null
0013264650	null	null	null	00534428	null
0013264650	null	null	null	00804792	null
0013264650	null	null	null	00935663	null
0013264650	null	null	null	null	0059542824
0075956838	0033918	00383	00744446	null	null
0075956838	null	null	00417133	null	null
0075956838	null	null	null	00733271	null
0075956838	null	null	null	00309143	null
0075956838	null	null	null	null	0009530870
0075956838	null	null	null	null	0087592194
0075956838	null	null	null	null	0094344028
0075956838	null	null	null	null	0014744901
0075956838	null	null	null	null	0080181020
0082655035	0006713	00872	00901229	null	null
0082655035	null	null	00078584	null	null
0082655035	null	null	null	00525679	null
0082655035	null	null	null	null	0091392850
0082655035	null	null	null	null	0043112538
0082655035	null	null	null	null	0038017809
0082655035	null	null	null	null	0053408535
0082655035	null	null	null	null	0063592827
0072612125	0070763	00501	00079627	null	null
0072612125	null	null	00240035	null	null
0072612125	null	null	null	00202626	null
0072612125	null	null	null	null	0086034634
0072612125	null	null	null	null	0052520061
0072612125	null	null	null	null	0031006224
0098375545	0059794	00752	00354094	null	null
0098375545	null	null	00244875	null	null
0098375545	null	null	00249302	null	null
0098375545	null	null	null	00591750	null
0098375545	null	null	null	00813443	null
0098375545	null	null	null	00647263	null
0098375545	null	null	null	null	0097928623
0098375545	null	null	null	null	0013589987
0098375545	null	null	null	null	0072418240
0011084937	0012162	00437	00096489	null	null
0011084937	null	null	00468778	null	null
0011084937	null	null	null	00534503	null
0011084937	null	null	null	00861507	null
0011084937	null	null	null	null	0091310818
0092008276	0011991	00848	00996746	null	null
0092008276	null	null	00962770	null	null
0092008276	null	null	00787596	null	null
0092008276	null	null	null	00604051	null
0092008276	null	null	null	null	0001951345
0092008276	null	null	null	null	0050478406
0059877430	0033840	00805	00766638	null	null
0059877430	null	null	null	00346415	null
0059877430	null	null	null	00270020	null
0059877430	null	null	null	null	0082485905
0059877430	null	null	null	null	0037764373
0059877430	null	null	null	null	0038017809
0059877430	null	null	null	null	0059873974
0059877430	null	null	null	null	0017069853
0036532782	0067209	00019	00891185	null	null
0036532782	null	null	null	00228060	null
0036532782	null	null	null	00217875	null
0036532782	null	null	null	null	0001191120
0036532782	null	null	null	null	0080429580
0036532782	null	null	null	null	0040740744
0036532782	null	null	null	null	0013264650
0064837688	0065731	00319	00965418	null	null
0064837688	null	null	null	00654033	null
0064837688	null	null	null	00972090	null
0064837688	null	null	null	null	0087191081
0064837688	null	null	null	null	0058707888
0064837688	null	null	null	null	0081193910
0064837688	null	null	null	null	0020028750
0070896096	0021007	00963	00317990	null	null
0070896096	null	null	00863965	null	null
0070896096	null	null	00012982	null	null
0070896096	null	null	null	00773650	null
0070896096	null	null	null	00843939	null
0070896096	null	null	null	null	0073761496
0070896096	null	null	null	null	0080091716
0081289694	0004376	00121	00554940	null	null
0081289694	null	null	00983337	null	null
0081289694	null	null	null	00284811	null
0081289694	null	null	null	00038957	null
0081289694	null	null	null	null	0031006224
0041146408	0034196	00516	00311278	null	null
0041146408	null	null	00963298	null	null
0041146408	null	null	null	00500192	null
0041146408	null	null	null	null	0097218043
0041146408	null	null	null	null	0082638619
0021973581	0034408	00011	00242593	null	null
0021973581	null	null	00495875	null	null
0021973581	null	null	00048736	null	null
0021973581	null	null	null	00809815	null
0021973581	null	null	null	null	0066847477
0021973581	null	null	null	null	0094689166
0021973581	null	null	null	null	0068062450
0062908060	0038918	00612	00482043	null	null
0062908060	null	null	00219683	null	null
0062908060	null	null	null	00760186	null
0062908060	null	null	null	00413168	null
0062908060	null	null	null	null	0065772884
0062908060	null	null	null	null	0065643386
0040080776	0016041	00697	00258550	null	null
0040080776	null	null	null	00270673	null
0040080776	null	null	null	null	0041464216
0006803646	0091441	00612	00278913	null	null
0006803646	null	null	00595310	null	null
0006803646	null	null	null	00197071	null
0006803646	null	null	null	null	0059112346
0006803646	null	null	null	null	0066187049
0006803646	null	null	null	null	0025604225
0006803646	null	null	null	null	0087996855
0006803646	null	null	null	null	0092213328
0007396036	0092775	00121	00594418	null	null
0007396036	null	null	00519167	null	null
0007396036	null	null	null	00916875	null
0007396036	null	null	null	00631975	null
0007396036	null	null	null	null	0087391486
0007396036	null	null	null	null	0004268103
0078704558	0018758	00501	00860371	null	null
0078704558	null	null	null	00113962	null
0078704558	null	null	null	null	0039797980
0078704558	null	null	null	null	0031330826
0078704558	null	null	null	null	0062908060
0093388377	0072594	00334	00805673	null	null
0093388377	null	null	00491299	null	null
0093388377	null	null	00025058	null	null
0093388377	null	null	null	00028143	null
0093388377	null	null	null	null	0092213328
0093388377	null	null	null	null	0069937838
